event_date,dau,base_users,retained_users,d1_retention,dau_90d_roll,d1_90d_roll
2021-08-12,28,28,7,0.25,29.3,0.2675284139033034
2021-08-13,25,25,5,0.2,29.2,0.2677898518118001
2021-08-14,23,23,5,0.217391304347826,29.166666666666668,0.26678650733019477
2021-08-15,27,27,11,0.4074074074074074,29.144444444444446,0.2682481222017713
2021-08-16,46,46,10,0.217391304347826,29.31111111111111,0.2677961976264246
2021-08-17,32,32,11,0.34375,29.433333333333334,0.2689701394253664
2021-08-18,52,52,5,0.0961538461538461,29.72222222222222,0.2661923616475886
2021-08-19,25,25,5,0.2,29.711111111111112,0.26585048130570826
2021-08-20,26,26,8,0.3076923076923077,29.833333333333332,0.26556558102080796
2021-08-21,25,25,7,0.28,29.877777777777776,0.2649729884282154
2021-08-22,35,35,10,0.2857142857142857,30.044444444444444,0.26425870271392965
2021-08-23,42,42,9,0.2142857142857142,30.22222222222222,0.26236615082137776
2021-08-24,42,42,11,0.2619047619047619,30.31111111111111,0.26200822987522154
2021-08-25,34,34,11,0.3235294117647059,30.177777777777777,0.26391217986101295
2021-08-26,28,28,8,0.2857142857142857,30.044444444444444,0.26430900525783835
2021-08-27,24,24,7,0.2916666666666667,29.966666666666665,0.2632486707297619
2021-08-28,28,28,9,0.3214285714285714,29.822222222222223,0.26438107491094653
2021-08-29,34,34,9,0.2647058823529412,29.877777777777776,0.26387397551946584
2021-08-30,58,58,19,0.3275862068965517,30.08888888888889,0.2655195202684589
2021-08-31,54,54,9,0.1666666666666666,30.366666666666667,0.2658388050705023
2021-09-01,38,38,9,0.2368421052631578,30.622222222222224,0.26772964327713
2021-09-02,29,29,8,0.2758620689655172,30.788888888888888,0.2676201742021436
2021-09-03,21,21,4,0.1904761904761904,30.633333333333333,0.2665619731439426
2021-09-04,30,30,6,0.2,30.666666666666668,0.26425744639497134
2021-09-05,29,29,3,0.1034482758620689,30.5,0.2616189928944489
2021-09-06,17,17,3,0.1764705882352941,30.18888888888889,0.26036990066496457
2021-09-07,26,26,5,0.1923076923076923,30.07777777777778,0.2591115910733216
2021-09-08,16,16,3,0.1875,30.022222222222222,0.25907852229025286
2021-09-09,26,26,7,0.2692307692307692,29.966666666666665,0.2584857458910248
2021-09-10,29,29,9,0.3103448275862069,30.066666666666666,0.2580451328642049
2021-09-11,35,35,13,0.3714285714285714,30.244444444444444,0.25807854973972705
2021-09-12,28,28,11,0.3928571428571428,30.144444444444446,0.2588400255012028
2021-09-13,39,39,7,0.1794871794871795,30.1,0.25773355230170636
2021-09-14,19,19,3,0.1578947368421052,29.855555555555554,0.25731991658640185
2021-09-15,22,22,10,0.4545454545454545,29.711111111111112,0.2604656597321449
2021-09-16,37,37,8,0.2162162162162162,29.91111111111111,0.2599440855263602
2021-09-17,48,48,9,0.1875,30.22222222222222,0.25869408552636025
2021-09-18,36,36,6,0.1666666666666666,30.355555555555554,0.25591630774858243
2021-09-19,21,21,7,0.3333333333333333,30.177777777777777,0.2572176090498837
2021-09-20,31,31,7,0.2258064516129032,30.133333333333333,0.255282125178916
2021-09-21,20,20,9,0.45,29.977777777777778,0.2543997722377395
2021-09-22,37,37,12,0.3243243243243243,29.92222222222222,0.2545642224021897
2021-09-23,39,39,11,0.282051282051282,29.977777777777778,0.2557373412223673
2021-09-24,31,31,4,0.1290322580645161,30.044444444444444,0.255393255200862
2021-09-25,20,20,7,0.35,29.944444444444443,0.2566001517525861
2021-09-26,19,19,10,0.5263157894736842,29.788888888888888,0.26110130362215905
2021-09-27,40,40,10,0.25,29.92222222222222,0.2614981290189844
2021-09-28,38,38,16,0.4210526315789473,29.977777777777778,0.2604525858681781
2021-09-29,40,40,13,0.325,29.755555555555556,0.26017480809040033
2021-09-30,28,28,10,0.3571428571428571,29.522222222222222,0.26278251784096723
2021-10-01,34,34,8,0.2352941176470588,29.677777777777777,0.264841341370379
2021-10-02,29,29,8,0.2758620689655172,29.8,0.2654373396675267
2021-10-03,26,26,7,0.2692307692307692,29.855555555555554,0.26684149107167815
2021-10-04,53,53,16,0.3018867924528302,30.3,0.26848638705619676
2021-10-05,46,46,11,0.2391304347826087,30.533333333333335,0.2666989474426702
2021-10-06,41,41,14,0.3414634146341463,30.544444444444444,0.2677152076052718
2021-10-07,54,54,17,0.3148148148148148,30.822222222222223,0.270830008229651
2021-10-08,41,41,6,0.1463414634146341,31.07777777777778,0.2706041726379617
2021-10-09,22,22,4,0.1818181818181818,31.1,0.27095770799149704
2021-10-10,26,26,4,0.1538461538461538,31.144444444444446,0.27064690768069677
2021-10-11,33,33,10,0.303030303030303,31.033333333333335,0.2716883296523513
2021-10-12,27,27,16,0.5925925925925926,30.966666666666665,0.27490568842526564
2021-10-13,57,57,16,0.2807017543859649,31.266666666666666,0.2739505227332578
2021-10-14,54,54,11,0.2037037037037037,31.477777777777778,0.2743091353140926
2021-10-15,35,35,4,0.1142857142857142,31.633333333333333,0.2718752728802302
2021-10-16,24,24,7,0.2916666666666667,31.755555555555556,0.27169721020216747
2021-10-17,28,28,11,0.3928571428571428,31.877777777777776,0.27279431571103774
2021-10-18,39,39,4,0.1025641025641025,32.06666666666667,0.2698935128102348
2021-10-19,32,32,11,0.34375,32.166666666666664,0.27081440653004163
2021-10-20,32,32,5,0.15625,32.27777777777778,0.26800506309569816
2021-10-21,17,17,4,0.2352941176470588,31.944444444444443,0.2680189693674267
2021-10-22,18,18,6,0.3333333333333333,31.81111111111111,0.26875971010816746
2021-10-23,31,31,10,0.3225806451612903,31.81111111111111,0.2676844412909632
2021-10-24,31,31,7,0.2258064516129032,31.57777777777778,0.26869767536871336
2021-10-25,26,26,4,0.1538461538461538,31.58888888888889,0.26685152152255953
2021-10-26,25,25,8,0.32,31.566666666666666,0.26670337337441136
2021-10-27,28,28,8,0.2857142857142857,31.433333333333334,0.2673779765490145
2021-10-28,22,22,6,0.2727272727272727,31.31111111111111,0.2690614782325162
2021-10-29,20,20,4,0.2,31.288888888888888,0.2672432964143344
2021-10-30,24,24,4,0.1666666666666666,31.31111111111111,0.2630345422055802
2021-10-31,21,21,5,0.238095238095238,31.08888888888889,0.26378302588089314
2021-11-01,28,28,10,0.3571428571428571,30.92222222222222,0.2664592901850644
2021-11-02,39,39,13,0.3333333333333333,30.988888888888887,0.26847949220526646
2021-11-03,32,32,8,0.25,31.07777777777778,0.26986838109415534
2021-11-04,31,31,7,0.2258064516129032,31.27777777777778,0.26981323910352945
2021-11-05,26,26,4,0.1538461538461538,31.42222222222222,0.26468503397532434
2021-11-06,22,22,3,0.1363636363636363,31.41111111111111,0.2637847265532778
2021-11-07,23,23,13,0.5652173913043478,31.466666666666665,0.26636121608628904
2021-11-08,37,37,12,0.3243243243243243,31.522222222222222,0.26753426413433706
2021-11-09,34,34,7,0.2058823529411764,31.61111111111111,0.26725774326958096
2021-11-10,20,20,3,0.15,31.522222222222222,0.26614663215846984
2021-11-11,26,26,10,0.3846153846153846,31.533333333333335,0.2681979142097519
2021-11-12,33,33,11,0.3333333333333333,31.644444444444446,0.2694861589762575
2021-11-13,16,16,7,0.4375,31.522222222222222,0.2698205211161752
2021-11-14,26,26,10,0.3846153846153846,31.3,0.2716785664524814
2021-11-15,38,38,16,0.4210526315789473,31.366666666666667,0.2725374845811364
2021-11-16,46,46,12,0.2608695652173913,31.3,0.274367659237398
2021-11-17,44,44,8,0.1818181818181818,31.511111111111113,0.27416563903537783
2021-11-18,25,25,5,0.2,31.5,0.2729690578387966
2021-11-19,12,12,2,0.1666666666666666,31.355555555555554,0.27170979857953736
2021-11-20,20,20,9,0.45,31.18888888888889,0.2735351954049342
2021-11-21,35,35,10,0.2857142857142857,31.11111111111111,0.27432884619858494
2021-11-22,38,38,14,0.3684210526315789,31.066666666666666,0.275512360539994
2021-11-23,36,36,4,0.1111111111111111,31.08888888888889,0.2731521571993985
2021-11-24,21,21,3,0.1428571428571428,31.011111111111113,0.2715648556120969
2021-11-25,23,23,8,0.3478260869565217,31.0,0.2721888491708731
2021-11-26,27,27,6,0.2222222222222222,30.988888888888887,0.2710865564019137
2021-11-27,30,30,6,0.2,30.944444444444443,0.27036760215354766
2021-11-28,30,30,10,0.3333333333333333,30.633333333333333,0.2704314591139564
2021-11-29,44,44,5,0.1136363636363636,30.522222222222222,0.26984223352473075
2021-11-30,31,31,6,0.1935483870967742,30.444444444444443,0.2693611922117709
2021-12-01,38,38,14,0.3684210526315789,30.544444444444444,0.27038962536361605
2021-12-02,43,43,7,0.1627906976744186,30.788888888888888,0.2700820087769297
2021-12-03,33,33,3,0.0909090909090909,30.822222222222223,0.2688698875648085
2021-12-04,21,21,7,0.3333333333333333,30.733333333333334,0.2714241659811559
2021-12-05,18,18,2,0.1111111111111111,30.744444444444444,0.27069794956866494
2021-12-06,24,24,8,0.3333333333333333,30.72222222222222,0.2722649011356165
2021-12-07,29,29,4,0.1379310344827586,30.866666666666667,0.2717141348520916
2021-12-08,28,28,4,0.1428571428571428,30.88888888888889,0.2703099834479402
2021-12-09,31,31,8,0.2580645161290322,30.91111111111111,0.2697290910984161
2021-12-10,24,24,5,0.2083333333333333,30.788888888888888,0.2679169217862467
2021-12-11,14,14,4,0.2857142857142857,30.633333333333333,0.2667264455957706
2021-12-12,25,25,10,0.4,30.477777777777778,0.26917658804591305
2021-12-13,34,34,8,0.2352941176470588,30.644444444444446,0.270036581165968
2021-12-14,18,18,6,0.3333333333333333,30.6,0.26868977981916675
2021-12-15,27,27,7,0.2592592592592592,30.488888888888887,0.2691680358529783
2021-12-16,28,28,4,0.1428571428571428,30.266666666666666,0.2686720041069466
2021-12-17,30,30,6,0.2,30.2,0.26904237447731694
2021-12-18,18,18,9,0.5,30.166666666666668,0.27089422632916876
2021-12-19,24,24,6,0.25,30.08888888888889,0.2711630435334698
2021-12-20,34,34,9,0.2647058823529412,30.244444444444444,0.2691042200040581
2021-12-21,30,30,9,0.3,30.166666666666668,0.2688339497337878
2021-12-22,29,29,10,0.3448275862068966,30.055555555555557,0.26953146422440577
2021-12-23,32,32,4,0.125,30.066666666666666,0.26948666135702226
2021-12-24,19,19,5,0.2631578947368421,30.055555555555557,0.2685217490763205
2021-12-25,19,19,8,0.4210526315789473,30.055555555555557,0.26735215843304566
2021-12-26,29,29,12,0.4137931034482758,29.933333333333334,0.2691720818046931
2021-12-27,35,35,6,0.1714285714285714,29.9,0.26639848113635567
2021-12-28,26,26,9,0.3461538461538461,29.744444444444444,0.2666335238713983
2021-12-29,24,24,8,0.3333333333333333,29.7,0.2663689736068481
2021-12-30,34,34,8,0.2352941176470588,29.7,0.2663689736068481
2021-12-31,29,29,9,0.3103448275862069,29.7,0.2667521153693002
2022-01-01,24,24,8,0.3333333333333333,29.677777777777777,0.2674643660815509
2022-01-02,30,30,12,0.4,29.42222222222222,0.26855451283207504
2022-01-03,37,37,10,0.2702702702702703,29.322222222222223,0.2689005110041602
2022-01-04,51,51,12,0.2352941176470588,29.433333333333334,0.2677208521487481
2022-01-05,37,37,9,0.2432432432432432,29.244444444444444,0.2669256124646195
2022-01-06,40,40,9,0.225,29.233333333333334,0.2677995962044569
2022-01-07,28,28,11,0.3928571428571428,29.3,0.27014447354933424
2022-01-08,25,25,6,0.24,29.288888888888888,0.2711017385065992
2022-01-09,19,19,5,0.2631578947368421,29.133333333333333,0.27065871174778294
2022-01-10,30,30,8,0.2666666666666666,29.166666666666668,0.26703731257082824
2022-01-11,32,32,9,0.28125,28.88888888888889,0.267043404188762
2022-01-12,40,40,15,0.375,28.733333333333334,0.26894669636983193
2022-01-13,46,46,11,0.2391304347826087,28.855555555555554,0.2703338599309085
2022-01-14,22,22,5,0.2272727272727272,28.833333333333332,0.26961837171542036
2022-01-15,23,23,6,0.2608695652173913,28.77777777777778,0.26815184307497864
2022-01-16,14,14,6,0.4285714285714285,28.5,0.2717741466972822
2022-01-17,42,42,13,0.3095238095238095,28.61111111111111,0.2713938556919912
2022-01-18,39,39,10,0.2564102564102564,28.68888888888889,0.27250674742988296
2022-01-19,25,25,4,0.16,28.77777777777778,0.2716701461226934
2022-01-20,15,15,3,0.2,28.744444444444444,0.27018866464121194
2022-01-21,23,23,6,0.2608695652173913,28.655555555555555,0.26950298597516864
2022-01-22,20,20,2,0.1,28.533333333333335,0.26810513651280304
2022-01-23,15,15,5,0.3333333333333333,28.41111111111111,0.27009943850710505
2022-01-24,23,23,9,0.391304347826087,28.38888888888889,0.270891709038506
2022-01-25,33,33,8,0.2424242424242424,28.444444444444443,0.27041070855750554
2022-01-26,19,19,8,0.4210526315789473,28.41111111111111,0.27205876810030194
2022-01-27,27,27,3,0.1111111111111111,28.488888888888887,0.27107111377931425
2022-01-28,22,22,7,0.3181818181818182,28.466666666666665,0.27275461546281593
2022-01-29,21,21,9,0.4285714285714285,28.466666666666665,0.27487101757921806
2022-01-30,30,30,9,0.3,28.488888888888887,0.2742360969442974
2022-01-31,27,27,4,0.1481481481481481,28.355555555555554,0.27217848377557313
2022-02-01,15,15,2,0.1333333333333333,28.166666666666668,0.27088218747927684
2022-02-02,22,22,7,0.3181818181818182,28.066666666666666,0.2719085804411537
2022-02-03,41,41,14,0.3414634146341463,28.233333333333334,0.2739932166721314
2022-02-04,40,40,3,0.075,28.433333333333334,0.27331139849031316
2022-02-05,12,12,2,0.1666666666666666,28.31111111111111,0.2688830571054501
2022-02-06,21,21,6,0.2857142857142857,28.133333333333333,0.2684540566764496
2022-02-07,36,36,9,0.25,28.155555555555555,0.268944252754881
2022-02-08,23,23,3,0.1304347826086956,28.18888888888889,0.2687268614505332
2022-02-09,19,19,4,0.2105263157894736,28.11111111111111,0.26679253846357864
2022-02-10,33,33,8,0.2424242424242424,28.11111111111111,0.2657824374534776
2022-02-11,26,26,5,0.1923076923076923,28.22222222222222,0.2630580784791186
2022-02-12,17,17,4,0.2352941176470588,28.122222222222224,0.2613989532905817
2022-02-13,25,25,7,0.28,27.977777777777778,0.2598317018285934
2022-02-14,36,36,9,0.25,27.866666666666667,0.25971092888173347
2022-02-15,37,37,10,0.2702702702702703,27.788888888888888,0.26069372986453443
2022-02-16,31,31,5,0.1612903225806451,27.855555555555554,0.26026362233765277
2022-02-17,18,18,3,0.1666666666666666,27.92222222222222,0.2602636223376527
2022-02-18,14,14,5,0.3571428571428571,27.855555555555554,0.2592318763059067
2022-02-19,16,16,7,0.4375,27.644444444444446,0.26091838424241465
2022-02-20,17,17,7,0.4117647058823529,27.41111111111111,0.26139998038964546
2022-02-21,44,44,14,0.3181818181818182,27.5,0.26370076602376447
2022-02-22,33,33,6,0.1818181818181818,27.633333333333333,0.26413366645666486
2022-02-23,18,18,1,0.0555555555555555,27.57777777777778,0.26088621610776525
2022-02-24,15,15,4,0.2666666666666666,27.444444444444443,0.2613800432682591
2022-02-25,17,17,6,0.3529411764705882,27.3,0.2630793896734879
2022-02-26,21,21,8,0.3809523809523809,27.2,0.26360849020258836
2022-02-27,19,19,5,0.2631578947368421,26.92222222222222,0.2652698405481492
2022-02-28,26,26,8,0.3076923076923077,26.866666666666667,0.26653810633254404
2022-03-01,38,38,14,0.3684210526315789,26.866666666666667,0.26653810633254404
2022-03-02,36,36,11,0.3055555555555556,26.788888888888888,0.26812438253122334
2022-03-03,33,33,9,0.2727272727272727,26.788888888888888,0.27014458455142537
2022-03-04,21,21,5,0.238095238095238,26.788888888888888,0.26908638349322433
2022-03-05,13,13,5,0.3846153846153846,26.733333333333334,0.27212531986549404
2022-03-06,29,29,6,0.2068965517241379,26.788888888888888,0.27072046673650296
2022-03-07,38,38,8,0.2105263157894736,26.88888888888889,0.27152708097324424
2022-03-08,29,29,9,0.3103448275862069,26.9,0.2733880552480116
2022-03-09,45,45,11,0.2444444444444444,27.055555555555557,0.27323672111818287
2022-03-10,22,22,6,0.2727272727272727,27.033333333333335,0.2739522093336711
2022-03-11,33,33,8,0.2424242424242424,27.244444444444444,0.27347120885267057
2022-03-12,22,22,8,0.3636363636363636,27.211111111111112,0.27306716844863016
2022-03-13,25,25,8,0.32,27.11111111111111,0.27400834491921844
2022-03-14,28,28,14,0.5,27.22222222222222,0.27586019677107027
2022-03-15,42,42,12,0.2857142857142857,27.38888888888889,0.27615414150945944
2022-03-16,43,43,10,0.2325581395348837,27.555555555555557,0.27715081925032325
2022-03-17,28,28,7,0.25,27.533333333333335,0.2777063748058788
2022-03-18,39,39,10,0.2564102564102564,27.766666666666666,0.2749998220993261
2022-03-19,31,31,8,0.2580645161290322,27.844444444444445,0.2750894278340931
2022-03-20,24,24,6,0.25,27.733333333333334,0.27492602914128267
2022-03-21,23,23,5,0.217391304347826,27.655555555555555,0.2740081547451474
2022-03-22,27,27,16,0.5925925925925926,27.633333333333333,0.27676109926054404
2022-03-23,37,37,17,0.4594594594594595,27.68888888888889,0.28047731547676025
2022-03-24,33,33,17,0.5151515151515151,27.844444444444445,0.2832772445924788
2022-03-25,33,33,13,0.3939393939393939,28.0,0.28297598639648375
2022-03-26,27,27,8,0.2962962962962963,27.977777777777778,0.28167046631701737
2022-03-27,15,15,7,0.4666666666666667,27.755555555555556,0.2849508895974406
2022-03-28,31,31,12,0.3870967741935484,27.81111111111111,0.285405811020104
2022-03-29,40,40,9,0.225,27.988888888888887,0.2842021073164003
2022-03-30,22,22,9,0.4090909090909091,27.855555555555554,0.2861331827768875
2022-03-31,22,22,5,0.2272727272727272,27.77777777777778,0.28521015944007105
2022-04-01,20,20,6,0.3,27.733333333333334,0.2848397890697007
2022-04-02,24,24,13,0.5416666666666666,27.666666666666668,0.28641386314377476
2022-04-03,42,42,12,0.2857142857142857,27.72222222222222,0.28658546331537493
2022-04-04,41,41,8,0.1951219512195122,27.61111111111111,0.2861391059106244
2022-04-05,27,27,9,0.3333333333333333,27.5,0.28714010691162545
2022-04-06,34,34,7,0.2058823529411764,27.433333333333334,0.28692768861097184
2022-04-07,27,27,5,0.1851851851851851,27.42222222222222,0.28462022241461676
2022-04-08,22,22,8,0.3636363636363636,27.38888888888889,0.28599395978835407
2022-04-09,30,30,13,0.4333333333333333,27.511111111111113,0.2878847979949818
2022-04-10,24,24,9,0.375,27.444444444444443,0.2890885016986855
2022-04-11,46,46,16,0.3478260869565217,27.6,0.2898282359982024
2022-04-12,49,49,7,0.1428571428571428,27.7,0.28724887091883733
2022-04-13,22,22,8,0.3636363636363636,27.433333333333334,0.28863227012832354
2022-04-14,29,29,8,0.2758620689655172,27.511111111111113,0.2891721517026878
2022-04-15,23,23,3,0.1304347826086956,27.511111111111113,0.28772287634036897
2022-04-16,9,9,0,0.0,27.455555555555556,0.2829609715784642
2022-04-17,18,18,7,0.3888888888888889,27.18888888888889,0.28384280579363175
2022-04-18,40,40,5,0.125,27.2,0.28238269183351783
2022-04-19,28,28,4,0.1428571428571428,27.233333333333334,0.28219221564304164
2022-04-20,36,36,7,0.1944444444444444,27.466666666666665,0.2821304872479799
2022-04-21,31,31,8,0.2580645161290322,27.555555555555557,0.282099320035887
2022-04-22,36,36,7,0.1944444444444444,27.733333333333334,0.2831487027519364
2022-04-23,20,20,5,0.25,27.788888888888888,0.28222277682601044
2022-04-24,21,21,2,0.0952380952380952,27.766666666666666,0.278933151797255
2022-04-25,13,13,2,0.1538461538461538,27.544444444444444,0.277948950813054
2022-04-26,20,20,5,0.25,27.555555555555557,0.27604836601773236
2022-04-27,22,22,9,0.4090909090909091,27.5,0.27935925266195233
2022-04-28,50,50,14,0.28,27.81111111111111,0.27893501023770995
2022-04-29,32,32,6,0.1875,27.933333333333334,0.2762564388091385
2022-04-30,20,20,8,0.4,27.822222222222223,0.27736754992024965
2022-05-01,28,28,11,0.3928571428571428,27.833333333333332,0.28008653875034956
2022-05-02,30,30,10,0.3333333333333333,28.0,0.2823087609725718
2022-05-03,26,26,10,0.3846153846153846,28.044444444444444,0.2830469117107225
2022-05-04,32,32,10,0.3125,27.944444444444443,0.28272509599256535
2022-05-05,32,32,9,0.28125,27.855555555555554,0.28501676265923204
2022-05-06,24,24,4,0.1666666666666666,27.988888888888887,0.28501676265923204
2022-05-07,24,24,6,0.25,28.022222222222222,0.28461993726240664
2022-05-08,23,23,7,0.3043478260869565,27.877777777777776,0.28522380199670616
2022-05-09,40,40,10,0.25,28.066666666666666,0.2865523044121651
2022-05-10,34,34,11,0.3235294117647059,28.233333333333334,0.2878078943674454
2022-05-11,41,41,11,0.2682926829268293,28.322222222222223,0.2880953214841408
2022-05-12,38,38,5,0.131578947368421,28.455555555555556,0.2874205576514823
2022-05-13,23,23,4,0.1739130434782608,28.522222222222222,0.2867385457162734
2022-05-14,21,21,9,0.4285714285714285,28.477777777777778,0.28838933936706707
2022-05-15,22,22,4,0.1818181818181818,28.322222222222223,0.28763176360949133
2022-05-16,13,13,6,0.4615384615384615,28.055555555555557,0.2897569657346934
2022-05-17,29,29,6,0.2068965517241379,28.033333333333335,0.29026370161406556
2022-05-18,28,28,9,0.3214285714285714,28.144444444444446,0.2919832783336423
2022-05-19,26,26,7,0.2692307692307692,28.27777777777778,0.29100647735684126
2022-05-20,31,31,9,0.2903225806451613,28.444444444444443,0.2893711726973431
2022-05-21,23,23,10,0.4347826086956521,28.511111111111113,0.28962692717304644
2022-05-22,27,27,8,0.2962962962962963,28.322222222222223,0.2893837547076517
2022-05-23,23,23,7,0.3043478260869565,28.211111111111112,0.290745195199527
2022-05-24,30,30,8,0.2666666666666666,28.344444444444445,0.2930908742118727
2022-05-25,39,39,9,0.2307692307692307,28.61111111111111,0.2926920138130123
2022-05-26,31,31,7,0.2258064516129032,28.766666666666666,0.291279405759038
2022-05-27,33,33,9,0.2727272727272727,28.9,0.2900769045565368
2022-05-28,22,22,7,0.3181818181818182,28.933333333333334,0.29068828148370324
2022-05-29,29,29,8,0.2758620689655172,28.966666666666665,0.29033461216451667
2022-05-30,38,38,7,0.1842105263157894,28.966666666666665,0.28828782853878565
2022-05-31,33,33,9,0.2727272727272727,28.933333333333334,0.2879230698406936
2022-06-01,41,41,15,0.3658536585365853,29.022222222222222,0.2889578074607971
2022-06-02,43,43,10,0.2325581395348837,29.266666666666666,0.2888962841434598
2022-06-03,31,31,6,0.1935483870967742,29.466666666666665,0.28677331750436413
2022-06-04,23,23,9,0.391304347826087,29.4,0.28882229301660806
2022-06-05,32,32,7,0.21875,29.333333333333332,0.2889136672856139
2022-06-06,41,41,9,0.2195121951219512,29.466666666666665,0.28790441581378884
2022-06-07,45,45,12,0.2666666666666666,29.466666666666665,0.2881513293940357
2022-06-08,60,60,23,0.3833333333333333,29.88888888888889,0.28938028562299195
2022-06-09,76,76,21,0.2763157894736842,30.366666666666667,0.28975685836798576
2022-06-10,59,59,11,0.1864406779661017,30.77777777777778,0.28778801741609394
2022-06-11,29,29,8,0.2758620689655172,30.822222222222223,0.2872975959601553
2022-06-12,22,22,10,0.4545454545454545,30.755555555555556,0.28679254545510474
2022-06-13,54,54,11,0.2037037037037037,30.88888888888889,0.28588131676609824
2022-06-14,33,33,9,0.2727272727272727,30.77777777777778,0.2863276404682359
2022-06-15,21,21,5,0.238095238095238,30.7,0.2861953653359608
2022-06-16,34,34,17,0.5,30.644444444444446,0.2889019180425135
2022-06-17,57,57,9,0.1578947368421052,30.933333333333334,0.287788920494881
2022-06-18,21,21,1,0.0476190476190476,30.9,0.28554024324620375
2022-06-19,10,10,1,0.1,30.755555555555556,0.2842358954201168
2022-06-20,38,38,14,0.3684210526315789,30.877777777777776,0.2817451005316611
2022-06-21,47,47,10,0.2127659574468085,30.988888888888887,0.2790040616204094
2022-06-22,35,35,10,0.2857142857142857,31.011111111111113,0.2764547590711069
2022-06-23,54,54,14,0.2592592592592592,31.244444444444444,0.27495831313021646
2022-06-24,47,47,5,0.1063829787234042,31.466666666666665,0.2728481651571843
2022-06-25,21,21,4,0.1904761904761904,31.533333333333335,0.26977938208840124
2022-06-26,28,28,8,0.2857142857142857,31.5,0.2686529099941873
2022-06-27,47,47,14,0.2978723404255319,31.57777777777778,0.26946260266558203
2022-06-28,51,51,6,0.1176470588235294,31.9,0.2662243376626111
2022-06-29,26,26,9,0.3461538461538461,31.944444444444443,0.26754523898351246
2022-06-30,33,33,7,0.2121212121212121,32.08888888888889,0.2665688080070815
2022-07-01,22,22,4,0.1818181818181818,32.06666666666667,0.26257049150876505
2022-07-02,32,32,10,0.3125,31.955555555555556,0.26286811055638404
2022-07-03,41,41,16,0.3902439024390244,31.955555555555556,0.26503613223660083
2022-07-04,50,50,13,0.26,32.21111111111111,0.264221317421786
2022-07-05,47,47,13,0.2765957446808511,32.355555555555554,0.26500702177444907
2022-07-06,48,48,24,0.5,32.58888888888889,0.26850496416128034
2022-07-07,56,56,16,0.2857142857142857,32.96666666666667,0.2676391632954795
2022-07-08,39,39,10,0.2564102564102564,33.06666666666667,0.2656733513296675
2022-07-09,23,23,10,0.4347826086956521,33.05555555555556,0.266337602537397
2022-07-10,27,27,4,0.1481481481481481,32.84444444444444,0.26411895877285946
2022-07-11,18,18,6,0.3333333333333333,32.5,0.26623536088926164
2022-07-12,34,34,17,0.5,32.63333333333333,0.26775051240441317
2022-07-13,45,45,10,0.2222222222222222,32.81111111111111,0.26715451410726543
2022-07-14,35,35,8,0.2285714285714285,32.94444444444444,0.2682449212846291
2022-07-15,44,44,8,0.1818181818181818,33.333333333333336,0.27026512330483116
2022-07-16,24,24,12,0.5,33.4,0.2714996912060657
2022-07-17,39,39,14,0.358974358974359,33.388888888888886,0.2740994063057808
2022-07-18,53,53,15,0.2830188679245283,33.666666666666664,0.27565675880652957
2022-07-19,38,38,9,0.2368421052631578,33.68888888888889,0.27612784392673745
2022-07-20,51,51,17,0.3333333333333333,33.91111111111111,0.2769641641178963
2022-07-21,60,60,22,0.3666666666666666,34.17777777777778,0.27887774436480994
2022-07-22,48,48,9,0.1875,34.48888888888889,0.2781832999203655
2022-07-23,19,19,8,0.4210526315789473,34.46666666666667,0.28180346143526386
2022-07-24,30,30,11,0.3666666666666666,34.65555555555556,0.2841681337999363
2022-07-25,40,40,21,0.525,34.87777777777778,0.2872236893554918
2022-07-26,56,56,17,0.3035714285714285,35.25555555555555,0.2860512506830531
2022-07-27,46,46,12,0.2608695652173913,35.21111111111111,0.28583869029657966
2022-07-28,40,40,12,0.3,35.3,0.28708869029657963
2022-07-29,30,30,7,0.2333333333333333,35.41111111111111,0.2852368384447278
2022-07-30,25,25,10,0.4,35.37777777777778,0.2853162035240929
2022-07-31,31,31,15,0.4838709677419355,35.388888888888886,0.28698884390641066
2022-08-01,56,56,15,0.2678571428571428,35.72222222222222,0.2856915301090969
2022-08-02,42,42,10,0.238095238095238,35.833333333333336,0.28486481053237733
2022-08-03,38,38,8,0.2105263157894736,35.9,0.28407899181892704
2022-08-04,30,30,6,0.2,35.96666666666667,0.2844493621892974
2022-08-05,26,26,9,0.3461538461538461,35.98888888888889,0.28551773825767346
2022-08-06,39,39,19,0.4871794871794871,36.166666666666664,0.2875492011587016
2022-08-07,52,52,15,0.2884615384615384,36.3,0.287976551586052
2022-08-08,43,43,11,0.2558139534883721,36.4,0.28722415760520387
2022-08-09,41,41,17,0.4146341463414634,36.4,0.2888501738653665
2022-08-10,34,34,15,0.4411764705882353,36.355555555555554,0.2922901463455866
2022-08-11,41,41,16,0.3902439024390244,36.55555555555556,0.29469382255626175
2022-08-12,37,37,9,0.2432432432432432,36.733333333333334,0.29263462049705974
2022-08-13,23,23,8,0.3478260869565217,36.74444444444445,0.2944791527763746
2022-08-14,29,29,15,0.5172413793103449,36.922222222222224,0.2950980740849511
2022-08-15,50,50,16,0.32,37.15555555555556,0.296354779065794
2022-08-16,53,53,22,0.4150943396226415,37.43333333333333,0.2973955098235059
2022-08-17,54,54,19,0.3518518518518518,37.74444444444445,0.298313521852629
2022-08-18,39,39,13,0.3333333333333333,37.833333333333336,0.2987914191047198
