event_date,action_segment,base_users,retained_users,d1_retention
2022-03-10,comment_only_user_day,17,4,0.23529411764705882
2022-03-10,question_user_day,3,1,0.3333333333333333
2022-03-11,answer_user_day,8,4,0.5
2022-03-11,comment_only_user_day,18,3,0.16666666666666666
2022-03-11,question_user_day,7,1,0.14285714285714285
2022-03-12,answer_user_day,6,1,0.16666666666666666
2022-03-12,comment_only_user_day,10,5,0.5
2022-03-12,question_user_day,6,2,0.3333333333333333
2022-03-13,answer_user_day,4,1,0.25
2022-03-13,comment_only_user_day,16,6,0.375
2022-03-13,question_user_day,5,1,0.2
2022-03-14,answer_user_day,9,7,0.7777777777777778
2022-03-14,comment_only_user_day,11,4,0.36363636363636365
2022-03-14,question_user_day,8,3,0.375
2022-03-15,answer_user_day,9,4,0.4444444444444444
2022-03-15,comment_only_user_day,27,8,0.2962962962962963
2022-03-15,question_user_day,6,0,0.0
2022-03-16,answer_user_day,8,3,0.375
2022-03-16,comment_only_user_day,25,4,0.16
2022-03-16,question_user_day,10,3,0.3
2022-03-17,answer_user_day,4,0,0.0
2022-03-17,comment_only_user_day,24,7,0.2916666666666667
2022-03-18,answer_user_day,6,3,0.5
2022-03-18,comment_only_user_day,25,3,0.12
2022-03-18,question_user_day,8,4,0.5
2022-03-19,answer_user_day,9,2,0.2222222222222222
2022-03-19,comment_only_user_day,18,3,0.16666666666666666
2022-03-19,question_user_day,4,3,0.75
2022-03-20,answer_user_day,7,2,0.2857142857142857
2022-03-20,comment_only_user_day,14,4,0.2857142857142857
2022-03-20,question_user_day,3,0,0.0
2022-03-21,answer_user_day,4,1,0.25
2022-03-21,comment_only_user_day,16,3,0.1875
2022-03-21,question_user_day,3,1,0.3333333333333333
2022-03-22,answer_user_day,7,4,0.5714285714285714
2022-03-22,comment_only_user_day,14,8,0.5714285714285714
2022-03-22,question_user_day,6,4,0.6666666666666666
2022-03-23,answer_user_day,8,4,0.5
2022-03-23,comment_only_user_day,20,9,0.45
2022-03-23,question_user_day,9,4,0.4444444444444444
2022-03-24,answer_user_day,10,6,0.6
2022-03-24,comment_only_user_day,15,8,0.5333333333333333
2022-03-24,question_user_day,8,3,0.375
2022-03-25,answer_user_day,7,6,0.8571428571428571
2022-03-25,comment_only_user_day,19,7,0.3684210526315789
2022-03-25,question_user_day,7,0,0.0
2022-03-26,answer_user_day,5,1,0.2
2022-03-26,comment_only_user_day,18,5,0.2777777777777778
2022-03-26,question_user_day,4,2,0.5
2022-03-27,answer_user_day,1,1,1.0
2022-03-27,comment_only_user_day,13,6,0.46153846153846156
2022-03-27,question_user_day,1,0,0.0
2022-03-28,answer_user_day,8,2,0.25
2022-03-28,comment_only_user_day,15,5,0.3333333333333333
2022-03-28,question_user_day,8,5,0.625
2022-03-29,answer_user_day,8,3,0.375
2022-03-29,comment_only_user_day,30,6,0.2
2022-03-29,question_user_day,2,0,0.0
2022-03-30,answer_user_day,4,3,0.75
2022-03-30,comment_only_user_day,15,5,0.3333333333333333
2022-03-30,question_user_day,3,1,0.3333333333333333
2022-03-31,answer_user_day,5,1,0.2
2022-03-31,comment_only_user_day,15,3,0.2
2022-03-31,question_user_day,2,1,0.5
2022-04-01,answer_user_day,5,2,0.4
2022-04-01,comment_only_user_day,13,2,0.15384615384615385
2022-04-01,question_user_day,2,2,1.0
2022-04-02,answer_user_day,4,3,0.75
2022-04-02,comment_only_user_day,15,9,0.6
2022-04-02,question_user_day,5,1,0.2
2022-04-03,answer_user_day,8,3,0.375
2022-04-03,comment_only_user_day,27,7,0.25925925925925924
2022-04-03,question_user_day,7,2,0.2857142857142857
2022-04-04,answer_user_day,7,2,0.2857142857142857
2022-04-04,comment_only_user_day,30,6,0.2
2022-04-04,question_user_day,4,0,0.0
2022-04-05,answer_user_day,5,3,0.6
2022-04-05,comment_only_user_day,19,4,0.21052631578947367
2022-04-05,question_user_day,3,2,0.6666666666666666
2022-04-06,answer_user_day,10,3,0.3
2022-04-06,comment_only_user_day,22,3,0.13636363636363635
2022-04-06,question_user_day,2,1,0.5
2022-04-07,answer_user_day,4,0,0.0
2022-04-07,comment_only_user_day,17,5,0.29411764705882354
2022-04-07,question_user_day,6,0,0.0
2022-04-08,answer_user_day,4,2,0.5
2022-04-08,comment_only_user_day,12,5,0.4166666666666667
2022-04-08,question_user_day,6,1,0.16666666666666666
2022-04-09,answer_user_day,9,5,0.5555555555555556
2022-04-09,comment_only_user_day,13,6,0.46153846153846156
2022-04-09,question_user_day,8,2,0.25
2022-04-10,answer_user_day,4,2,0.5
2022-04-10,comment_only_user_day,17,6,0.35294117647058826
2022-04-10,question_user_day,3,1,0.3333333333333333
2022-04-11,answer_user_day,9,7,0.7777777777777778
2022-04-11,comment_only_user_day,25,6,0.24
2022-04-11,question_user_day,12,3,0.25
2022-04-12,answer_user_day,13,3,0.23076923076923078
2022-04-12,comment_only_user_day,28,4,0.14285714285714285
2022-04-12,question_user_day,8,0,0.0
2022-04-13,answer_user_day,5,3,0.6
2022-04-13,comment_only_user_day,15,4,0.26666666666666666
2022-04-13,question_user_day,2,1,0.5
2022-04-14,answer_user_day,8,3,0.375
2022-04-14,comment_only_user_day,17,5,0.29411764705882354
2022-04-14,question_user_day,4,0,0.0
2022-04-15,answer_user_day,9,1,0.1111111111111111
2022-04-15,comment_only_user_day,8,1,0.125
2022-04-15,question_user_day,6,1,0.16666666666666666
2022-04-16,answer_user_day,2,0,0.0
2022-04-16,comment_only_user_day,5,0,0.0
2022-04-16,question_user_day,2,0,0.0
2022-04-17,answer_user_day,6,2,0.3333333333333333
2022-04-17,comment_only_user_day,10,5,0.5
2022-04-17,question_user_day,2,0,0.0
2022-04-18,answer_user_day,11,1,0.09090909090909091
2022-04-18,comment_only_user_day,19,2,0.10526315789473684
2022-04-18,question_user_day,10,2,0.2
2022-04-19,answer_user_day,7,0,0.0
2022-04-19,comment_only_user_day,19,4,0.21052631578947367
2022-04-19,question_user_day,2,0,0.0
2022-04-20,answer_user_day,6,2,0.3333333333333333
2022-04-20,comment_only_user_day,23,3,0.13043478260869565
2022-04-20,question_user_day,7,2,0.2857142857142857
2022-04-21,answer_user_day,12,2,0.16666666666666666
2022-04-21,comment_only_user_day,15,4,0.26666666666666666
2022-04-21,question_user_day,4,2,0.5
2022-04-22,answer_user_day,10,3,0.3
2022-04-22,comment_only_user_day,19,3,0.15789473684210525
2022-04-22,question_user_day,7,1,0.14285714285714285
2022-04-23,answer_user_day,5,3,0.6
2022-04-23,comment_only_user_day,13,2,0.15384615384615385
2022-04-23,question_user_day,2,0,0.0
2022-04-24,answer_user_day,3,2,0.6666666666666666
2022-04-24,comment_only_user_day,14,0,0.0
2022-04-24,question_user_day,4,0,0.0
2022-04-25,answer_user_day,1,0,0.0
2022-04-25,comment_only_user_day,8,1,0.125
2022-04-25,question_user_day,4,1,0.25
2022-04-26,answer_user_day,3,3,1.0
2022-04-26,comment_only_user_day,12,1,0.08333333333333333
2022-04-26,question_user_day,5,1,0.2
2022-04-27,answer_user_day,9,4,0.4444444444444444
2022-04-27,comment_only_user_day,10,4,0.4
2022-04-27,question_user_day,3,1,0.3333333333333333
2022-04-28,answer_user_day,16,9,0.5625
2022-04-28,comment_only_user_day,22,4,0.18181818181818182
2022-04-28,question_user_day,12,1,0.08333333333333333
2022-04-29,answer_user_day,7,2,0.2857142857142857
2022-04-29,comment_only_user_day,21,4,0.19047619047619047
2022-04-29,question_user_day,4,0,0.0
2022-04-30,answer_user_day,4,3,0.75
2022-04-30,comment_only_user_day,12,5,0.4166666666666667
2022-04-30,question_user_day,4,0,0.0
2022-05-01,answer_user_day,7,6,0.8571428571428571
2022-05-01,comment_only_user_day,14,2,0.14285714285714285
2022-05-01,question_user_day,7,3,0.42857142857142855
2022-05-02,answer_user_day,6,2,0.3333333333333333
2022-05-02,comment_only_user_day,22,8,0.36363636363636365
2022-05-02,question_user_day,2,0,0.0
2022-05-03,answer_user_day,6,3,0.5
2022-05-03,comment_only_user_day,14,4,0.2857142857142857
2022-05-03,question_user_day,6,3,0.5
2022-05-04,answer_user_day,8,3,0.375
2022-05-04,comment_only_user_day,22,7,0.3181818181818182
2022-05-04,question_user_day,2,0,0.0
2022-05-05,answer_user_day,6,4,0.6666666666666666
2022-05-05,comment_only_user_day,17,2,0.11764705882352941
2022-05-05,question_user_day,9,3,0.3333333333333333
2022-05-06,answer_user_day,5,1,0.2
2022-05-06,comment_only_user_day,17,3,0.17647058823529413
2022-05-06,question_user_day,2,0,0.0
2022-05-07,answer_user_day,5,2,0.4
2022-05-07,comment_only_user_day,12,3,0.25
2022-05-07,question_user_day,7,1,0.14285714285714285
2022-05-08,answer_user_day,5,1,0.2
2022-05-08,comment_only_user_day,15,5,0.3333333333333333
2022-05-08,question_user_day,3,1,0.3333333333333333
2022-05-09,answer_user_day,6,1,0.16666666666666666
2022-05-09,comment_only_user_day,28,6,0.21428571428571427
2022-05-09,question_user_day,6,3,0.5
2022-05-10,answer_user_day,8,5,0.625
2022-05-10,comment_only_user_day,19,5,0.2631578947368421
2022-05-10,question_user_day,7,1,0.14285714285714285
2022-05-11,answer_user_day,14,5,0.35714285714285715
2022-05-11,comment_only_user_day,23,4,0.17391304347826086
2022-05-11,question_user_day,4,2,0.5
2022-05-12,answer_user_day,11,2,0.18181818181818182
2022-05-12,comment_only_user_day,21,2,0.09523809523809523
2022-05-12,question_user_day,6,1,0.16666666666666666
2022-05-13,answer_user_day,7,3,0.42857142857142855
2022-05-13,comment_only_user_day,13,0,0.0
2022-05-13,question_user_day,3,1,0.3333333333333333
2022-05-14,answer_user_day,4,3,0.75
2022-05-14,comment_only_user_day,14,5,0.35714285714285715
2022-05-14,question_user_day,3,1,0.3333333333333333
2022-05-15,answer_user_day,4,1,0.25
2022-05-15,comment_only_user_day,13,2,0.15384615384615385
2022-05-15,question_user_day,5,1,0.2
2022-05-16,answer_user_day,3,3,1.0
2022-05-16,comment_only_user_day,7,3,0.42857142857142855
2022-05-16,question_user_day,3,0,0.0
2022-05-17,answer_user_day,8,3,0.375
2022-05-17,comment_only_user_day,14,2,0.14285714285714285
2022-05-17,question_user_day,7,1,0.14285714285714285
2022-05-18,answer_user_day,6,3,0.5
2022-05-18,comment_only_user_day,20,5,0.25
2022-05-18,question_user_day,2,1,0.5
2022-05-19,answer_user_day,2,1,0.5
2022-05-19,comment_only_user_day,18,5,0.2777777777777778
2022-05-19,question_user_day,6,1,0.16666666666666666
2022-05-20,answer_user_day,6,0,0.0
2022-05-20,comment_only_user_day,19,8,0.42105263157894735
2022-05-20,question_user_day,6,1,0.16666666666666666
2022-05-21,answer_user_day,7,4,0.5714285714285714
2022-05-21,comment_only_user_day,8,4,0.5
2022-05-21,question_user_day,8,2,0.25
2022-05-22,answer_user_day,10,4,0.4
2022-05-22,comment_only_user_day,10,4,0.4
2022-05-22,question_user_day,7,0,0.0
2022-05-23,answer_user_day,6,3,0.5
2022-05-23,comment_only_user_day,13,3,0.23076923076923078
2022-05-23,question_user_day,4,1,0.25
2022-05-24,answer_user_day,6,3,0.5
2022-05-24,comment_only_user_day,18,3,0.16666666666666666
2022-05-24,question_user_day,6,2,0.3333333333333333
2022-05-25,answer_user_day,8,2,0.25
2022-05-25,comment_only_user_day,26,6,0.23076923076923078
2022-05-25,question_user_day,5,1,0.2
2022-05-26,answer_user_day,6,3,0.5
2022-05-26,comment_only_user_day,19,2,0.10526315789473684
2022-05-26,question_user_day,6,2,0.3333333333333333
2022-05-27,answer_user_day,5,2,0.4
2022-05-27,comment_only_user_day,22,6,0.2727272727272727
2022-05-27,question_user_day,6,1,0.16666666666666666
2022-05-28,answer_user_day,7,3,0.42857142857142855
2022-05-28,comment_only_user_day,10,3,0.3
2022-05-28,question_user_day,5,1,0.2
2022-05-29,answer_user_day,6,3,0.5
2022-05-29,comment_only_user_day,12,3,0.25
2022-05-29,question_user_day,11,2,0.18181818181818182
2022-05-30,answer_user_day,8,2,0.25
2022-05-30,comment_only_user_day,23,3,0.13043478260869565
2022-05-30,question_user_day,7,2,0.2857142857142857
2022-05-31,answer_user_day,7,2,0.2857142857142857
2022-05-31,comment_only_user_day,20,6,0.3
2022-05-31,question_user_day,6,1,0.16666666666666666
2022-06-01,answer_user_day,8,5,0.625
2022-06-01,comment_only_user_day,21,8,0.38095238095238093
2022-06-01,question_user_day,12,2,0.16666666666666666
2022-06-02,answer_user_day,11,6,0.5454545454545454
2022-06-02,comment_only_user_day,26,2,0.07692307692307693
2022-06-02,question_user_day,6,2,0.3333333333333333
2022-06-03,answer_user_day,10,2,0.2
2022-06-03,comment_only_user_day,17,2,0.11764705882352941
2022-06-03,question_user_day,4,2,0.5
2022-06-04,answer_user_day,5,1,0.2
2022-06-04,comment_only_user_day,10,7,0.7
2022-06-04,question_user_day,8,1,0.125
2022-06-05,answer_user_day,9,4,0.4444444444444444
2022-06-05,comment_only_user_day,15,2,0.13333333333333333
2022-06-05,question_user_day,8,1,0.125
2022-06-06,answer_user_day,11,3,0.2727272727272727
2022-06-06,comment_only_user_day,22,4,0.18181818181818182
2022-06-06,question_user_day,8,2,0.25
2022-06-07,answer_user_day,7,4,0.5714285714285714
2022-06-07,comment_only_user_day,34,7,0.20588235294117646
2022-06-07,question_user_day,4,1,0.25
2022-06-08,answer_user_day,15,8,0.5333333333333333
2022-06-08,comment_only_user_day,31,12,0.3870967741935484
2022-06-08,question_user_day,14,3,0.21428571428571427
2022-06-09,answer_user_day,18,8,0.4444444444444444
2022-06-09,comment_only_user_day,46,12,0.2608695652173913
2022-06-09,question_user_day,12,1,0.08333333333333333
2022-06-10,answer_user_day,13,4,0.3076923076923077
2022-06-10,comment_only_user_day,37,4,0.10810810810810811
2022-06-10,question_user_day,9,3,0.3333333333333333
2022-06-11,answer_user_day,8,3,0.375
2022-06-11,comment_only_user_day,17,5,0.29411764705882354
2022-06-11,question_user_day,4,0,0.0
2022-06-12,answer_user_day,8,3,0.375
2022-06-12,comment_only_user_day,8,4,0.5
2022-06-12,question_user_day,6,3,0.5
2022-06-13,answer_user_day,11,3,0.2727272727272727
2022-06-13,comment_only_user_day,33,5,0.15151515151515152
2022-06-13,question_user_day,10,3,0.3
2022-06-14,answer_user_day,5,3,0.6
2022-06-14,comment_only_user_day,23,5,0.21739130434782608
2022-06-14,question_user_day,5,1,0.2
2022-06-15,answer_user_day,2,1,0.5
2022-06-15,comment_only_user_day,15,4,0.26666666666666666
2022-06-15,question_user_day,4,0,0.0
2022-06-16,answer_user_day,9,5,0.5555555555555556
2022-06-16,comment_only_user_day,19,10,0.5263157894736842
2022-06-16,question_user_day,6,2,0.3333333333333333
2022-06-17,answer_user_day,9,3,0.3333333333333333
2022-06-17,comment_only_user_day,42,3,0.07142857142857142
2022-06-17,question_user_day,6,3,0.5
2022-06-18,answer_user_day,7,1,0.14285714285714285
2022-06-18,comment_only_user_day,10,0,0.0
2022-06-18,question_user_day,4,0,0.0
2022-06-19,answer_user_day,3,0,0.0
2022-06-19,comment_only_user_day,6,1,0.16666666666666666
2022-06-19,question_user_day,1,0,0.0
2022-06-20,answer_user_day,9,5,0.5555555555555556
2022-06-20,comment_only_user_day,23,7,0.30434782608695654
2022-06-20,question_user_day,6,2,0.3333333333333333
2022-06-21,answer_user_day,12,3,0.25
2022-06-21,comment_only_user_day,31,7,0.22580645161290322
2022-06-21,question_user_day,4,0,0.0
2022-06-22,answer_user_day,9,3,0.3333333333333333
2022-06-22,comment_only_user_day,19,5,0.2631578947368421
2022-06-22,question_user_day,7,2,0.2857142857142857
2022-06-23,answer_user_day,7,3,0.42857142857142855
2022-06-23,comment_only_user_day,38,9,0.23684210526315788
2022-06-23,question_user_day,9,2,0.2222222222222222
2022-06-24,answer_user_day,8,2,0.25
2022-06-24,comment_only_user_day,32,1,0.03125
2022-06-24,question_user_day,7,2,0.2857142857142857
2022-06-25,answer_user_day,3,2,0.6666666666666666
2022-06-25,comment_only_user_day,12,1,0.08333333333333333
2022-06-25,question_user_day,6,1,0.16666666666666666
2022-06-26,answer_user_day,5,3,0.6
2022-06-26,comment_only_user_day,17,5,0.29411764705882354
2022-06-26,question_user_day,6,0,0.0
2022-06-27,answer_user_day,11,6,0.5454545454545454
2022-06-27,comment_only_user_day,31,7,0.22580645161290322
2022-06-27,question_user_day,5,1,0.2
2022-06-28,answer_user_day,12,1,0.08333333333333333
2022-06-28,comment_only_user_day,31,4,0.12903225806451613
2022-06-28,question_user_day,8,1,0.125
2022-06-29,answer_user_day,3,2,0.6666666666666666
2022-06-29,comment_only_user_day,19,5,0.2631578947368421
2022-06-29,question_user_day,4,2,0.5
2022-06-30,answer_user_day,8,4,0.5
2022-06-30,comment_only_user_day,22,3,0.13636363636363635
2022-06-30,question_user_day,3,0,0.0
2022-07-01,answer_user_day,1,0,0.0
2022-07-01,comment_only_user_day,17,3,0.17647058823529413
2022-07-01,question_user_day,4,1,0.25
2022-07-02,answer_user_day,8,4,0.5
2022-07-02,comment_only_user_day,18,5,0.2777777777777778
2022-07-02,question_user_day,6,1,0.16666666666666666
2022-07-03,answer_user_day,11,6,0.5454545454545454
2022-07-03,comment_only_user_day,22,7,0.3181818181818182
2022-07-03,question_user_day,8,3,0.375
2022-07-04,answer_user_day,11,4,0.36363636363636365
2022-07-04,comment_only_user_day,29,8,0.27586206896551724
2022-07-04,question_user_day,10,1,0.1
2022-07-05,answer_user_day,9,6,0.6666666666666666
2022-07-05,comment_only_user_day,27,4,0.14814814814814814
2022-07-05,question_user_day,11,3,0.2727272727272727
2022-07-06,answer_user_day,16,9,0.5625
2022-07-06,comment_only_user_day,22,9,0.4090909090909091
2022-07-06,question_user_day,10,6,0.6
2022-07-07,answer_user_day,11,5,0.45454545454545453
2022-07-07,comment_only_user_day,40,10,0.25
2022-07-07,question_user_day,5,1,0.2
2022-07-08,answer_user_day,7,2,0.2857142857142857
2022-07-08,comment_only_user_day,27,8,0.2962962962962963
2022-07-08,question_user_day,5,0,0.0
2022-07-09,answer_user_day,4,0,0.0
2022-07-09,comment_only_user_day,15,7,0.4666666666666667
2022-07-09,question_user_day,4,3,0.75
2022-07-10,answer_user_day,8,3,0.375
2022-07-10,comment_only_user_day,15,0,0.0
2022-07-10,question_user_day,4,1,0.25
2022-07-11,answer_user_day,6,2,0.3333333333333333
2022-07-11,comment_only_user_day,8,3,0.375
2022-07-11,question_user_day,4,1,0.25
2022-07-12,answer_user_day,10,4,0.4
2022-07-12,comment_only_user_day,19,11,0.5789473684210527
2022-07-12,question_user_day,5,2,0.4
2022-07-13,answer_user_day,10,4,0.4
2022-07-13,comment_only_user_day,27,4,0.14814814814814814
2022-07-13,question_user_day,8,2,0.25
2022-07-14,answer_user_day,8,1,0.125
2022-07-14,comment_only_user_day,22,6,0.2727272727272727
2022-07-14,question_user_day,5,1,0.2
2022-07-15,answer_user_day,10,2,0.2
2022-07-15,comment_only_user_day,25,5,0.2
2022-07-15,question_user_day,9,1,0.1111111111111111
2022-07-16,answer_user_day,7,2,0.2857142857142857
2022-07-16,comment_only_user_day,13,7,0.5384615384615384
2022-07-16,question_user_day,4,3,0.75
2022-07-17,answer_user_day,9,5,0.5555555555555556
2022-07-17,comment_only_user_day,21,6,0.2857142857142857
2022-07-17,question_user_day,9,3,0.3333333333333333
2022-07-18,answer_user_day,12,5,0.4166666666666667
2022-07-18,comment_only_user_day,33,8,0.24242424242424243
2022-07-18,question_user_day,8,2,0.25
2022-07-19,answer_user_day,6,3,0.5
2022-07-19,comment_only_user_day,29,6,0.20689655172413793
2022-07-19,question_user_day,3,0,0.0
2022-07-20,answer_user_day,11,5,0.45454545454545453
2022-07-20,comment_only_user_day,31,8,0.25806451612903225
2022-07-20,question_user_day,9,4,0.4444444444444444
2022-07-21,answer_user_day,15,10,0.6666666666666666
2022-07-21,comment_only_user_day,35,9,0.2571428571428571
2022-07-21,question_user_day,10,3,0.3
2022-07-22,answer_user_day,6,2,0.3333333333333333
2022-07-22,comment_only_user_day,38,7,0.18421052631578946
2022-07-22,question_user_day,4,0,0.0
2022-07-23,answer_user_day,5,1,0.2
2022-07-23,comment_only_user_day,8,6,0.75
2022-07-23,question_user_day,6,1,0.16666666666666666
2022-07-24,answer_user_day,6,3,0.5
2022-07-24,comment_only_user_day,20,6,0.3
2022-07-24,question_user_day,4,2,0.5
2022-07-25,answer_user_day,11,9,0.8181818181818182
2022-07-25,comment_only_user_day,21,10,0.47619047619047616
2022-07-25,question_user_day,8,2,0.25
2022-07-26,answer_user_day,17,6,0.35294117647058826
2022-07-26,comment_only_user_day,27,7,0.25925925925925924
2022-07-26,question_user_day,12,4,0.3333333333333333
2022-07-27,answer_user_day,12,6,0.5
2022-07-27,comment_only_user_day,30,6,0.2
2022-07-27,question_user_day,4,0,0.0
2022-07-28,answer_user_day,10,5,0.5
2022-07-28,comment_only_user_day,22,5,0.22727272727272727
2022-07-28,question_user_day,8,2,0.25
2022-07-29,answer_user_day,7,4,0.5714285714285714
2022-07-29,comment_only_user_day,19,2,0.10526315789473684
2022-07-29,question_user_day,4,1,0.25
2022-07-30,answer_user_day,11,6,0.5454545454545454
2022-07-30,comment_only_user_day,11,3,0.2727272727272727
2022-07-30,question_user_day,3,1,0.3333333333333333
2022-07-31,answer_user_day,6,5,0.8333333333333334
2022-07-31,comment_only_user_day,18,7,0.3888888888888889
2022-07-31,question_user_day,7,3,0.42857142857142855
2022-08-01,answer_user_day,17,8,0.47058823529411764
2022-08-01,comment_only_user_day,29,6,0.20689655172413793
2022-08-01,question_user_day,10,1,0.1
2022-08-02,answer_user_day,7,2,0.2857142857142857
2022-08-02,comment_only_user_day,31,7,0.22580645161290322
2022-08-02,question_user_day,4,1,0.25
2022-08-03,answer_user_day,8,2,0.25
2022-08-03,comment_only_user_day,22,4,0.18181818181818182
2022-08-03,question_user_day,8,2,0.25
2022-08-04,answer_user_day,7,3,0.42857142857142855
2022-08-04,comment_only_user_day,19,2,0.10526315789473684
2022-08-04,question_user_day,4,1,0.25
2022-08-05,answer_user_day,9,5,0.5555555555555556
2022-08-05,comment_only_user_day,9,2,0.2222222222222222
2022-08-05,question_user_day,8,2,0.25
2022-08-06,answer_user_day,13,7,0.5384615384615384
2022-08-06,comment_only_user_day,18,9,0.5
2022-08-06,question_user_day,8,3,0.375
2022-08-07,answer_user_day,13,5,0.38461538461538464
2022-08-07,comment_only_user_day,29,7,0.2413793103448276
2022-08-07,question_user_day,10,3,0.3
2022-08-08,answer_user_day,13,3,0.23076923076923078
2022-08-08,comment_only_user_day,22,6,0.2727272727272727
2022-08-08,question_user_day,8,2,0.25
2022-08-09,answer_user_day,10,4,0.4
2022-08-09,comment_only_user_day,26,11,0.4230769230769231
2022-08-09,question_user_day,5,2,0.4
2022-08-10,answer_user_day,7,5,0.7142857142857143
2022-08-10,comment_only_user_day,20,6,0.3
2022-08-10,question_user_day,7,4,0.5714285714285714
2022-08-11,answer_user_day,8,4,0.5
2022-08-11,comment_only_user_day,22,8,0.36363636363636365
2022-08-11,question_user_day,11,4,0.36363636363636365
2022-08-12,answer_user_day,8,2,0.25
2022-08-12,comment_only_user_day,26,7,0.2692307692307692
2022-08-12,question_user_day,3,0,0.0
2022-08-13,answer_user_day,8,3,0.375
2022-08-13,comment_only_user_day,11,5,0.45454545454545453
2022-08-13,question_user_day,4,0,0.0
2022-08-14,answer_user_day,5,3,0.6
2022-08-14,comment_only_user_day,17,8,0.47058823529411764
2022-08-14,question_user_day,7,4,0.5714285714285714
2022-08-15,answer_user_day,10,5,0.5
2022-08-15,comment_only_user_day,28,8,0.2857142857142857
2022-08-15,question_user_day,12,3,0.25
2022-08-16,answer_user_day,14,7,0.5
2022-08-16,comment_only_user_day,28,9,0.32142857142857145
2022-08-16,question_user_day,11,6,0.5454545454545454
2022-08-17,answer_user_day,7,2,0.2857142857142857
2022-08-17,comment_only_user_day,37,13,0.35135135135135137
2022-08-17,question_user_day,10,4,0.4
2022-08-18,answer_user_day,8,2,0.25
2022-08-18,comment_only_user_day,24,10,0.4166666666666667
2022-08-18,question_user_day,7,1,0.14285714285714285
2022-08-19,answer_user_day,10,7,0.7
2022-08-19,comment_only_user_day,29,3,0.10344827586206896
2022-08-19,question_user_day,8,1,0.125
2022-08-20,answer_user_day,7,5,0.7142857142857143
2022-08-20,comment_only_user_day,19,4,0.21052631578947367
2022-08-20,question_user_day,7,4,0.5714285714285714
2022-08-21,answer_user_day,8,5,0.625
2022-08-21,comment_only_user_day,21,4,0.19047619047619047
2022-08-21,question_user_day,5,1,0.2
2022-08-22,answer_user_day,8,4,0.5
2022-08-22,comment_only_user_day,29,10,0.3448275862068966
2022-08-22,question_user_day,6,2,0.3333333333333333
2022-08-23,answer_user_day,8,3,0.375
2022-08-23,comment_only_user_day,26,12,0.46153846153846156
2022-08-23,question_user_day,6,0,0.0
2022-08-24,answer_user_day,7,4,0.5714285714285714
2022-08-24,comment_only_user_day,32,8,0.25
2022-08-24,question_user_day,8,2,0.25
2022-08-25,answer_user_day,11,6,0.5454545454545454
2022-08-25,comment_only_user_day,21,5,0.23809523809523808
2022-08-25,question_user_day,9,1,0.1111111111111111
2022-08-26,answer_user_day,7,3,0.42857142857142855
2022-08-26,comment_only_user_day,19,6,0.3157894736842105
2022-08-26,question_user_day,3,0,0.0
2022-08-27,answer_user_day,6,5,0.8333333333333334
2022-08-27,comment_only_user_day,10,5,0.5
2022-08-27,question_user_day,8,5,0.625
2022-08-28,answer_user_day,13,6,0.46153846153846156
2022-08-28,comment_only_user_day,24,9,0.375
2022-08-28,question_user_day,11,4,0.36363636363636365
2022-08-29,answer_user_day,6,3,0.5
2022-08-29,comment_only_user_day,33,8,0.24242424242424243
2022-08-29,question_user_day,6,1,0.16666666666666666
2022-08-30,answer_user_day,12,7,0.5833333333333334
2022-08-30,comment_only_user_day,30,5,0.16666666666666666
2022-08-30,question_user_day,7,2,0.2857142857142857
2022-08-31,answer_user_day,12,5,0.4166666666666667
2022-08-31,comment_only_user_day,30,9,0.3
2022-08-31,question_user_day,8,1,0.125
2022-09-01,answer_user_day,3,1,0.3333333333333333
2022-09-01,comment_only_user_day,23,4,0.17391304347826086
2022-09-01,question_user_day,4,1,0.25
2022-09-02,answer_user_day,5,0,0.0
2022-09-02,comment_only_user_day,15,3,0.2
2022-09-02,question_user_day,3,2,0.6666666666666666
2022-09-03,answer_user_day,3,1,0.3333333333333333
2022-09-03,comment_only_user_day,11,1,0.09090909090909091
2022-09-03,question_user_day,4,1,0.25
2022-09-04,answer_user_day,3,2,0.6666666666666666
2022-09-04,comment_only_user_day,9,2,0.2222222222222222
2022-09-04,question_user_day,3,0,0.0
2022-09-05,answer_user_day,10,7,0.7
2022-09-05,comment_only_user_day,13,6,0.46153846153846156
2022-09-05,question_user_day,7,3,0.42857142857142855
2022-09-06,answer_user_day,16,9,0.5625
2022-09-06,comment_only_user_day,35,7,0.2
2022-09-06,question_user_day,6,0,0.0
2022-09-07,answer_user_day,8,2,0.25
2022-09-07,comment_only_user_day,35,13,0.37142857142857144
2022-09-07,question_user_day,11,3,0.2727272727272727
2022-09-08,answer_user_day,13,7,0.5384615384615384
2022-09-08,comment_only_user_day,29,4,0.13793103448275862
2022-09-08,question_user_day,7,1,0.14285714285714285
2022-09-09,answer_user_day,11,2,0.18181818181818182
2022-09-09,comment_only_user_day,16,6,0.375
2022-09-09,question_user_day,10,1,0.1
2022-09-10,answer_user_day,9,5,0.5555555555555556
2022-09-10,comment_only_user_day,9,4,0.4444444444444444
2022-09-10,question_user_day,3,2,0.6666666666666666
2022-09-11,answer_user_day,11,7,0.6363636363636364
2022-09-11,comment_only_user_day,26,4,0.15384615384615385
2022-09-11,question_user_day,8,2,0.25
2022-09-12,answer_user_day,11,4,0.36363636363636365
2022-09-12,comment_only_user_day,21,6,0.2857142857142857
