user_id,event_time,action,event_date
19400,2023-05-05 07:38:40.720,answer,2023-05-05
19400,2023-05-05 07:49:26.190,comment,2023-05-05
27926,2023-05-05 07:55:04.197,comment,2023-05-05
118049,2023-05-05 08:13:36.627,comment,2023-05-05
1438,2023-05-05 08:20:09.917,comment,2023-05-05
1438,2023-05-05 08:22:05.470,comment,2023-05-05
13971,2023-05-05 09:17:14.323,comment,2023-05-05
49344,2023-05-05 09:35:18.460,comment,2023-05-05
135598,2023-05-05 10:19:58.503,question,2023-05-05
135599,2023-05-05 10:23:43.050,answer,2023-05-05
27650,2023-05-05 10:36:14.260,comment,2023-05-05
16692,2023-05-05 10:39:55.440,comment,2023-05-05
1438,2023-05-05 10:48:20.980,comment,2023-05-05
49344,2023-05-05 10:58:12.143,comment,2023-05-05
22888,2023-05-05 11:14:58.327,comment,2023-05-05
135106,2023-05-05 11:26:33.210,comment,2023-05-05
2509,2023-05-05 12:10:55.737,comment,2023-05-05
135570,2023-05-05 12:45:00.967,question,2023-05-05
6889,2023-05-05 13:13:16.010,comment,2023-05-05
74437,2023-05-05 13:32:23.427,answer,2023-05-05
135603,2023-05-05 14:35:21.447,question,2023-05-05
28009,2023-05-05 14:37:52.037,answer,2023-05-05
118049,2023-05-05 14:45:05.847,answer,2023-05-05
135570,2023-05-05 14:46:56.283,comment,2023-05-05
28009,2023-05-05 15:00:25.457,comment,2023-05-05
60926,2023-05-05 15:12:17.420,comment,2023-05-05
95267,2023-05-05 15:13:45.523,comment,2023-05-05
60926,2023-05-05 15:25:18.003,comment,2023-05-05
135603,2023-05-05 15:31:40.490,comment,2023-05-05
135359,2023-05-05 16:07:24.187,answer,2023-05-05
99744,2023-05-05 16:17:35.847,answer,2023-05-05
118049,2023-05-05 17:06:19.907,comment,2023-05-05
28009,2023-05-05 17:23:10.113,answer,2023-05-05
39667,2023-05-05 17:24:31.823,comment,2023-05-05
24249,2023-05-05 18:20:25.660,comment,2023-05-05
24249,2023-05-05 18:22:43.740,comment,2023-05-05
24249,2023-05-05 18:24:12.413,comment,2023-05-05
29850,2023-05-05 18:41:26.663,comment,2023-05-05
26849,2023-05-05 18:42:44.347,comment,2023-05-05
60926,2023-05-05 18:47:45.410,comment,2023-05-05
40422,2023-05-05 18:51:45.060,comment,2023-05-05
39667,2023-05-05 19:04:44.630,comment,2023-05-05
135606,2023-05-05 19:40:51.737,question,2023-05-05
118221,2023-05-05 20:10:10.373,comment,2023-05-05
118221,2023-05-05 20:11:21.973,comment,2023-05-05
27650,2023-05-05 20:14:47.110,comment,2023-05-05
135603,2023-05-05 20:16:20.917,question,2023-05-05
1893,2023-05-05 20:57:32.950,comment,2023-05-05
19400,2023-05-05 21:15:45.933,comment,2023-05-05
60926,2023-05-05 21:30:20.270,comment,2023-05-05
95267,2023-05-05 22:17:35.010,comment,2023-05-05
26813,2023-05-05 22:18:47.893,question,2023-05-05
984,2023-05-05 22:32:59.670,answer,2023-05-05
101457,2023-05-05 23:22:21.377,question,2023-05-05
67804,2023-05-06 02:51:40.017,comment,2023-05-06
1893,2023-05-06 03:38:09.270,comment,2023-05-06
1893,2023-05-06 03:40:29.043,comment,2023-05-06
1893,2023-05-06 03:40:37.413,comment,2023-05-06
46933,2023-05-06 04:52:03.190,question,2023-05-06
100787,2023-05-06 05:22:33.800,question,2023-05-06
100787,2023-05-06 05:34:14.510,comment,2023-05-06
135359,2023-05-06 05:54:18.600,answer,2023-05-06
27778,2023-05-06 06:36:23.873,answer,2023-05-06
18491,2023-05-06 06:57:26.970,comment,2023-05-06
60926,2023-05-06 07:52:47.770,comment,2023-05-06
135359,2023-05-06 08:12:57.923,comment,2023-05-06
135615,2023-05-06 09:11:43.140,question,2023-05-06
27650,2023-05-06 09:16:55.293,answer,2023-05-06
24249,2023-05-06 10:35:52.767,comment,2023-05-06
27778,2023-05-06 12:15:30.240,comment,2023-05-06
27778,2023-05-06 12:17:49.880,comment,2023-05-06
66146,2023-05-06 14:16:27.027,comment,2023-05-06
60926,2023-05-06 14:30:33.137,comment,2023-05-06
94507,2023-05-06 15:18:34.643,comment,2023-05-06
135570,2023-05-06 15:27:30.687,comment,2023-05-06
1362,2023-05-06 15:30:23.670,comment,2023-05-06
1362,2023-05-06 15:33:14.080,comment,2023-05-06
6188,2023-05-06 16:00:29.177,comment,2023-05-06
76708,2023-05-06 16:57:04.447,comment,2023-05-06
13971,2023-05-06 17:29:41.660,comment,2023-05-06
28009,2023-05-06 17:33:30.313,comment,2023-05-06
135621,2023-05-06 18:08:49.607,question,2023-05-06
19400,2023-05-06 18:12:10.367,comment,2023-05-06
19400,2023-05-06 18:17:29.507,comment,2023-05-06
39667,2023-05-06 18:25:29.073,comment,2023-05-06
135106,2023-05-06 18:28:33.957,comment,2023-05-06
135106,2023-05-06 18:31:46.470,question,2023-05-06
135622,2023-05-06 19:13:30.807,answer,2023-05-06
2358,2023-05-06 19:27:28.310,comment,2023-05-06
27650,2023-05-06 19:38:52.863,comment,2023-05-06
95202,2023-05-06 19:43:46.957,comment,2023-05-06
60926,2023-05-06 20:33:13.053,comment,2023-05-06
135623,2023-05-06 21:55:05.917,question,2023-05-06
95267,2023-05-06 22:03:26.203,comment,2023-05-06
3341,2023-05-06 22:04:43.573,comment,2023-05-06
3341,2023-05-06 22:11:14.317,comment,2023-05-06
131956,2023-05-06 23:26:19.817,comment,2023-05-06
40422,2023-05-07 00:08:35.590,comment,2023-05-07
56614,2023-05-07 00:58:18.273,comment,2023-05-07
56614,2023-05-07 00:59:42.660,comment,2023-05-07
100787,2023-05-07 01:53:44.760,comment,2023-05-07
55372,2023-05-07 02:58:07.877,answer,2023-05-07
135359,2023-05-07 04:13:08.737,comment,2023-05-07
101457,2023-05-07 04:25:15.620,comment,2023-05-07
12065,2023-05-07 05:50:06.500,comment,2023-05-07
60926,2023-05-07 07:06:20.283,comment,2023-05-07
135631,2023-05-07 08:55:25.763,question,2023-05-07
19400,2023-05-07 09:12:51.987,comment,2023-05-07
135631,2023-05-07 09:14:08.950,comment,2023-05-07
19400,2023-05-07 09:16:19.797,comment,2023-05-07
135631,2023-05-07 09:18:41.757,comment,2023-05-07
135631,2023-05-07 09:24:36.907,comment,2023-05-07
60926,2023-05-07 09:56:27.823,comment,2023-05-07
135631,2023-05-07 10:17:55.653,comment,2023-05-07
135106,2023-05-07 12:11:52.583,comment,2023-05-07
27650,2023-05-07 12:21:57.077,comment,2023-05-07
95267,2023-05-07 12:31:21.497,comment,2023-05-07
6669,2023-05-07 12:31:29.627,answer,2023-05-07
6669,2023-05-07 12:32:18.047,comment,2023-05-07
60926,2023-05-07 12:34:16.013,answer,2023-05-07
95267,2023-05-07 12:34:47.130,comment,2023-05-07
6669,2023-05-07 12:35:36.653,comment,2023-05-07
6669,2023-05-07 12:38:18.523,comment,2023-05-07
95267,2023-05-07 12:39:17.250,comment,2023-05-07
9009,2023-05-07 12:41:08.353,comment,2023-05-07
135631,2023-05-07 12:41:39.990,comment,2023-05-07
6669,2023-05-07 12:46:15.483,comment,2023-05-07
95267,2023-05-07 12:51:53.823,comment,2023-05-07
6669,2023-05-07 12:58:54.993,comment,2023-05-07
135640,2023-05-07 12:59:16.567,question,2023-05-07
95267,2023-05-07 13:30:40.043,comment,2023-05-07
118049,2023-05-07 13:32:02.763,answer,2023-05-07
118049,2023-05-07 13:53:19.953,answer,2023-05-07
55462,2023-05-07 14:19:22.127,question,2023-05-07
118049,2023-05-07 14:35:49.810,answer,2023-05-07
135359,2023-05-07 14:59:01.203,comment,2023-05-07
9009,2023-05-07 15:05:35.783,comment,2023-05-07
118049,2023-05-07 15:10:03.403,comment,2023-05-07
135359,2023-05-07 15:19:48.567,comment,2023-05-07
118049,2023-05-07 15:30:07.593,comment,2023-05-07
19400,2023-05-07 15:31:06.863,comment,2023-05-07
135106,2023-05-07 15:42:44.977,question,2023-05-07
6669,2023-05-07 15:55:12.090,comment,2023-05-07
30703,2023-05-07 15:55:14.877,comment,2023-05-07
95267,2023-05-07 15:59:37.870,comment,2023-05-07
6669,2023-05-07 16:17:17.930,comment,2023-05-07
60926,2023-05-07 16:36:13.040,comment,2023-05-07
60926,2023-05-07 16:47:59.587,comment,2023-05-07
76708,2023-05-07 17:59:27.167,comment,2023-05-07
55372,2023-05-07 18:56:01.810,comment,2023-05-07
19400,2023-05-07 19:02:24.090,comment,2023-05-07
19400,2023-05-07 19:06:15.473,comment,2023-05-07
2358,2023-05-07 19:13:53.547,comment,2023-05-07
55372,2023-05-07 19:17:13.250,comment,2023-05-07
118221,2023-05-07 19:35:23.110,comment,2023-05-07
118221,2023-05-07 19:37:42.243,comment,2023-05-07
135644,2023-05-07 20:18:37.500,question,2023-05-07
136067,2023-05-07 21:05:22.367,question,2023-05-07
135645,2023-05-07 21:08:58.530,comment,2023-05-07
30703,2023-05-07 22:21:48.957,comment,2023-05-07
135647,2023-05-07 23:23:18.300,question,2023-05-07
76708,2023-05-07 23:26:36.363,comment,2023-05-07
2363,2023-05-07 23:30:08.530,comment,2023-05-07
135647,2023-05-07 23:34:09.253,comment,2023-05-07
2363,2023-05-07 23:39:16.380,comment,2023-05-07
135647,2023-05-07 23:43:38.403,comment,2023-05-07
60926,2023-05-08 01:27:08.887,comment,2023-05-08
41454,2023-05-08 01:38:12.930,comment,2023-05-08
41454,2023-05-08 01:39:08.573,comment,2023-05-08
2393,2023-05-08 02:07:05.850,comment,2023-05-08
50255,2023-05-08 02:07:51.590,comment,2023-05-08
20489,2023-05-08 02:31:31.187,comment,2023-05-08
47309,2023-05-08 03:13:51.177,comment,2023-05-08
94507,2023-05-08 03:32:13.367,answer,2023-05-08
6047,2023-05-08 04:37:23.887,comment,2023-05-08
6047,2023-05-08 04:39:19.413,comment,2023-05-08
57982,2023-05-08 06:08:20.453,comment,2023-05-08
30703,2023-05-08 06:59:10.783,comment,2023-05-08
30703,2023-05-08 07:03:42.903,comment,2023-05-08
125882,2023-05-08 08:38:29.017,answer,2023-05-08
13971,2023-05-08 08:47:03.483,answer,2023-05-08
13971,2023-05-08 08:52:15.700,comment,2023-05-08
13971,2023-05-08 08:56:07.920,comment,2023-05-08
19400,2023-05-08 09:14:47.883,comment,2023-05-08
60926,2023-05-08 09:20:54.777,comment,2023-05-08
29850,2023-05-08 09:22:27.237,comment,2023-05-08
29850,2023-05-08 09:27:35.123,comment,2023-05-08
67978,2023-05-08 10:07:15.907,comment,2023-05-08
1893,2023-05-08 11:33:24.290,comment,2023-05-08
9356,2023-05-08 11:44:01.237,question,2023-05-08
9356,2023-05-08 11:55:13.330,answer,2023-05-08
106028,2023-05-08 12:07:40.057,question,2023-05-08
135359,2023-05-08 12:28:36.420,comment,2023-05-08
135657,2023-05-08 12:28:50.027,question,2023-05-08
9009,2023-05-08 12:36:34.130,comment,2023-05-08
3391,2023-05-08 12:37:45.777,answer,2023-05-08
50255,2023-05-08 12:44:37.187,comment,2023-05-08
6669,2023-05-08 12:57:36.877,comment,2023-05-08
59119,2023-05-08 13:05:42.673,question,2023-05-08
2358,2023-05-08 13:07:10.550,comment,2023-05-08
106028,2023-05-08 13:07:58.880,comment,2023-05-08
95267,2023-05-08 13:09:26.640,answer,2023-05-08
60926,2023-05-08 13:47:19.720,comment,2023-05-08
60926,2023-05-08 13:53:55.070,comment,2023-05-08
8261,2023-05-08 13:58:32.243,comment,2023-05-08
46458,2023-05-08 14:01:58.337,question,2023-05-08
62763,2023-05-08 14:04:11.650,comment,2023-05-08
62763,2023-05-08 14:06:37.960,comment,2023-05-08
30221,2023-05-08 14:08:53.850,comment,2023-05-08
13971,2023-05-08 14:13:35.843,answer,2023-05-08
135359,2023-05-08 14:13:53.690,comment,2023-05-08
13971,2023-05-08 14:15:36.333,comment,2023-05-08
13971,2023-05-08 14:17:52.060,comment,2023-05-08
13971,2023-05-08 14:18:14.693,comment,2023-05-08
134793,2023-05-08 14:32:15.457,answer,2023-05-08
106028,2023-05-08 14:52:07.470,comment,2023-05-08
106028,2023-05-08 14:52:14.833,comment,2023-05-08
19400,2023-05-08 15:06:26.180,comment,2023-05-08
59119,2023-05-08 15:16:06.450,comment,2023-05-08
135359,2023-05-08 15:17:48.890,comment,2023-05-08
135662,2023-05-08 15:24:29.343,question,2023-05-08
60926,2023-05-08 15:26:12.277,comment,2023-05-08
27650,2023-05-08 15:26:43.927,comment,2023-05-08
135663,2023-05-08 15:30:52.393,comment,2023-05-08
59119,2023-05-08 15:34:17.623,comment,2023-05-08
60926,2023-05-08 15:51:10.130,answer,2023-05-08
106028,2023-05-08 16:12:23.223,comment,2023-05-08
60926,2023-05-08 16:23:52.950,comment,2023-05-08
76708,2023-05-08 16:55:37.560,comment,2023-05-08
12046,2023-05-08 17:27:33.980,answer,2023-05-08
19400,2023-05-08 18:19:23.430,comment,2023-05-08
13943,2023-05-08 18:22:26.983,answer,2023-05-08
135662,2023-05-08 18:35:09.740,comment,2023-05-08
9009,2023-05-08 18:51:06.200,comment,2023-05-08
135359,2023-05-08 19:11:14.023,comment,2023-05-08
12910,2023-05-08 19:18:58.963,question,2023-05-08
277,2023-05-08 19:33:23.923,comment,2023-05-08
10087,2023-05-08 19:47:41.170,question,2023-05-08
135670,2023-05-08 20:10:30.093,question,2023-05-08
12046,2023-05-08 20:17:35.887,answer,2023-05-08
24249,2023-05-08 20:45:01.953,comment,2023-05-08
24249,2023-05-08 20:45:58.120,comment,2023-05-08
60926,2023-05-08 21:17:15.867,answer,2023-05-08
135106,2023-05-08 21:18:59.967,comment,2023-05-08
4801,2023-05-08 21:58:27.567,answer,2023-05-08
33002,2023-05-08 22:23:03.087,comment,2023-05-08
33002,2023-05-08 22:42:04.013,answer,2023-05-08
39667,2023-05-08 23:45:30.470,comment,2023-05-08
39667,2023-05-08 23:48:10.490,comment,2023-05-08
41105,2023-05-09 00:34:44.437,answer,2023-05-09
36462,2023-05-09 01:06:47.060,comment,2023-05-09
46458,2023-05-09 01:43:30.043,comment,2023-05-09
46458,2023-05-09 01:44:22.433,comment,2023-05-09
69984,2023-05-09 02:10:37.077,comment,2023-05-09
69984,2023-05-09 02:20:00.860,comment,2023-05-09
27650,2023-05-09 03:47:07.070,comment,2023-05-09
106028,2023-05-09 03:59:17.903,comment,2023-05-09
12910,2023-05-09 04:00:55.963,answer,2023-05-09
27650,2023-05-09 04:05:23.877,answer,2023-05-09
59499,2023-05-09 04:10:28.903,question,2023-05-09
96924,2023-05-09 05:25:58.280,comment,2023-05-09
36221,2023-05-09 05:35:37.497,comment,2023-05-09
13971,2023-05-09 06:12:57.570,comment,2023-05-09
107905,2023-05-09 06:23:38.027,comment,2023-05-09
118049,2023-05-09 06:53:02.013,answer,2023-05-09
118049,2023-05-09 06:55:57.037,comment,2023-05-09
12910,2023-05-09 07:32:18.703,comment,2023-05-09
118049,2023-05-09 07:55:52.327,comment,2023-05-09
26433,2023-05-09 08:04:07.087,comment,2023-05-09
57982,2023-05-09 08:04:31.467,comment,2023-05-09
118049,2023-05-09 08:16:55.017,comment,2023-05-09
60926,2023-05-09 08:25:49.670,comment,2023-05-09
118049,2023-05-09 09:15:53.697,comment,2023-05-09
81439,2023-05-09 10:13:37.217,comment,2023-05-09
132700,2023-05-09 10:15:14.520,comment,2023-05-09
16856,2023-05-09 10:22:46.980,comment,2023-05-09
60926,2023-05-09 10:31:33.460,answer,2023-05-09
118049,2023-05-09 11:19:43.497,comment,2023-05-09
118049,2023-05-09 12:02:10.430,answer,2023-05-09
95267,2023-05-09 12:22:19.783,comment,2023-05-09
135688,2023-05-09 12:29:34.163,answer,2023-05-09
12046,2023-05-09 12:45:52.553,comment,2023-05-09
41454,2023-05-09 12:48:23.933,comment,2023-05-09
66146,2023-05-09 12:50:27.313,comment,2023-05-09
41454,2023-05-09 12:51:17.617,comment,2023-05-09
12046,2023-05-09 12:55:49.990,comment,2023-05-09
33257,2023-05-09 13:06:51.737,question,2023-05-09
118049,2023-05-09 13:16:57.563,answer,2023-05-09
16856,2023-05-09 13:19:44.360,comment,2023-05-09
4801,2023-05-09 13:25:12.827,comment,2023-05-09
135692,2023-05-09 13:51:22.133,question,2023-05-09
46458,2023-05-09 14:36:16.227,comment,2023-05-09
465,2023-05-09 14:41:04.903,answer,2023-05-09
27650,2023-05-09 16:19:02.000,comment,2023-05-09
40422,2023-05-09 16:24:30.713,comment,2023-05-09
19606,2023-05-09 16:26:36.497,comment,2023-05-09
76708,2023-05-09 17:45:09.273,comment,2023-05-09
133612,2023-05-09 17:49:36.683,question,2023-05-09
105477,2023-05-09 18:07:49.820,comment,2023-05-09
54923,2023-05-09 18:15:14.077,comment,2023-05-09
118221,2023-05-09 19:05:43.270,answer,2023-05-09
47309,2023-05-09 19:25:14.737,comment,2023-05-09
105477,2023-05-09 19:27:13.177,comment,2023-05-09
27650,2023-05-09 19:28:41.260,comment,2023-05-09
105477,2023-05-09 19:36:53.647,comment,2023-05-09
113510,2023-05-09 19:54:07.063,question,2023-05-09
60926,2023-05-09 20:10:57.783,comment,2023-05-09
31582,2023-05-09 20:18:01.913,comment,2023-05-09
33257,2023-05-09 20:20:29.093,comment,2023-05-09
33257,2023-05-09 20:23:20.897,comment,2023-05-09
60926,2023-05-09 20:23:24.863,comment,2023-05-09
13971,2023-05-09 20:43:32.810,comment,2023-05-09
3382,2023-05-09 20:50:20.623,comment,2023-05-09
465,2023-05-09 21:20:28.803,comment,2023-05-09
3341,2023-05-09 23:33:35.447,comment,2023-05-09
8279,2023-05-09 23:56:11.257,question,2023-05-09
76330,2023-05-10 00:05:11.053,answer,2023-05-10
19400,2023-05-10 00:05:45.757,comment,2023-05-10
19400,2023-05-10 00:06:29.307,comment,2023-05-10
76330,2023-05-10 00:07:49.120,comment,2023-05-10
19400,2023-05-10 00:11:01.087,comment,2023-05-10
3341,2023-05-10 00:50:16.267,comment,2023-05-10
3341,2023-05-10 00:52:15.003,comment,2023-05-10
39667,2023-05-10 04:40:16.800,comment,2023-05-10
12046,2023-05-10 04:51:02.337,comment,2023-05-10
67978,2023-05-10 05:30:44.803,comment,2023-05-10
12046,2023-05-10 05:37:07.330,comment,2023-05-10
61536,2023-05-10 05:53:32.147,comment,2023-05-10
6669,2023-05-10 06:45:17.123,comment,2023-05-10
62684,2023-05-10 06:59:32.133,comment,2023-05-10
6047,2023-05-10 07:39:50.543,answer,2023-05-10
6047,2023-05-10 07:46:11.537,comment,2023-05-10
107905,2023-05-10 08:11:55.487,comment,2023-05-10
127793,2023-05-10 08:48:39.860,question,2023-05-10
118049,2023-05-10 09:16:25.957,comment,2023-05-10
52986,2023-05-10 09:29:12.713,comment,2023-05-10
118049,2023-05-10 09:31:08.627,answer,2023-05-10
6047,2023-05-10 10:00:51.067,comment,2023-05-10
27650,2023-05-10 10:57:59.390,comment,2023-05-10
26433,2023-05-10 11:40:20.683,comment,2023-05-10
135710,2023-05-10 11:47:00.187,answer,2023-05-10
3301,2023-05-10 13:29:44.310,comment,2023-05-10
43387,2023-05-10 13:32:46.577,comment,2023-05-10
12046,2023-05-10 16:23:44.213,comment,2023-05-10
135710,2023-05-10 16:30:47.067,answer,2023-05-10
26849,2023-05-10 17:32:02.007,comment,2023-05-10
1293,2023-05-10 17:36:27.510,question,2023-05-10
1293,2023-05-10 17:37:32.530,comment,2023-05-10
91921,2023-05-10 17:53:26.997,comment,2023-05-10
55372,2023-05-10 17:56:10.017,answer,2023-05-10
6188,2023-05-10 17:56:49.907,comment,2023-05-10
6188,2023-05-10 17:59:12.133,comment,2023-05-10
6188,2023-05-10 18:02:03.817,comment,2023-05-10
9009,2023-05-10 18:08:31.727,comment,2023-05-10
12910,2023-05-10 18:10:17.273,comment,2023-05-10
40603,2023-05-10 18:20:41.877,comment,2023-05-10
31165,2023-05-10 18:26:09.033,answer,2023-05-10
62763,2023-05-10 18:31:19.240,comment,2023-05-10
6188,2023-05-10 18:38:35.707,comment,2023-05-10
6188,2023-05-10 18:40:57.497,comment,2023-05-10
62763,2023-05-10 18:42:11.540,comment,2023-05-10
6188,2023-05-10 18:55:05.833,comment,2023-05-10
62763,2023-05-10 18:56:08.687,comment,2023-05-10
135723,2023-05-10 19:56:23.400,comment,2023-05-10
1293,2023-05-10 20:28:23.417,comment,2023-05-10
84070,2023-05-10 22:01:48.123,question,2023-05-10
27650,2023-05-10 22:03:50.480,comment,2023-05-10
1293,2023-05-10 22:07:05.223,comment,2023-05-10
1293,2023-05-10 22:10:37.327,comment,2023-05-10
94917,2023-05-10 22:49:00.970,comment,2023-05-10
30703,2023-05-10 23:00:18.797,answer,2023-05-10
30703,2023-05-10 23:05:45.247,comment,2023-05-10
135724,2023-05-10 23:30:26.170,question,2023-05-10
19400,2023-05-10 23:39:40.383,answer,2023-05-10
60926,2023-05-10 23:52:37.507,comment,2023-05-10
123106,2023-05-11 02:13:21.970,comment,2023-05-11
123106,2023-05-11 02:17:48.150,comment,2023-05-11
123106,2023-05-11 02:24:58.003,comment,2023-05-11
101,2023-05-11 02:57:57.853,answer,2023-05-11
27650,2023-05-11 04:02:33.973,comment,2023-05-11
12910,2023-05-11 05:42:10.597,comment,2023-05-11
18491,2023-05-11 06:18:43.707,answer,2023-05-11
10087,2023-05-11 06:19:39.683,comment,2023-05-11
31384,2023-05-11 06:26:43.470,comment,2023-05-11
55375,2023-05-11 06:31:14.570,comment,2023-05-11
18491,2023-05-11 06:57:20.687,comment,2023-05-11
18491,2023-05-11 07:08:04.853,comment,2023-05-11
2358,2023-05-11 07:18:31.250,comment,2023-05-11
1293,2023-05-11 07:29:22.127,comment,2023-05-11
48015,2023-05-11 07:51:12.550,comment,2023-05-11
26433,2023-05-11 07:53:58.923,answer,2023-05-11
12065,2023-05-11 08:17:21.077,comment,2023-05-11
62684,2023-05-11 08:39:12.253,comment,2023-05-11
8261,2023-05-11 09:30:25.983,comment,2023-05-11
57915,2023-05-11 09:53:33.940,comment,2023-05-11
132932,2023-05-11 10:01:58.083,answer,2023-05-11
18491,2023-05-11 10:17:46.240,comment,2023-05-11
18491,2023-05-11 10:28:41.773,comment,2023-05-11
135735,2023-05-11 10:58:05.050,question,2023-05-11
28688,2023-05-11 11:08:33.897,comment,2023-05-11
48107,2023-05-11 11:22:32.050,comment,2023-05-11
19400,2023-05-11 11:25:37.920,answer,2023-05-11
19400,2023-05-11 11:29:56.283,comment,2023-05-11
68485,2023-05-11 11:34:18.120,comment,2023-05-11
91985,2023-05-11 11:37:19.290,comment,2023-05-11
65267,2023-05-11 12:26:44.150,comment,2023-05-11
113510,2023-05-11 12:35:56.107,comment,2023-05-11
277,2023-05-11 12:37:23.287,answer,2023-05-11
19400,2023-05-11 12:40:44.783,comment,2023-05-11
19400,2023-05-11 12:43:03.497,comment,2023-05-11
13971,2023-05-11 12:55:25.987,comment,2023-05-11
135739,2023-05-11 13:00:29.577,question,2023-05-11
40422,2023-05-11 13:06:54.387,comment,2023-05-11
30703,2023-05-11 13:18:32.167,comment,2023-05-11
115688,2023-05-11 14:16:26.763,comment,2023-05-11
18491,2023-05-11 14:28:14.940,comment,2023-05-11
135739,2023-05-11 14:41:06.530,comment,2023-05-11
13971,2023-05-11 14:49:58.800,comment,2023-05-11
19400,2023-05-11 15:00:46.957,comment,2023-05-11
3341,2023-05-11 15:05:58.113,comment,2023-05-11
19400,2023-05-11 15:07:10.903,answer,2023-05-11
9009,2023-05-11 15:11:41.543,comment,2023-05-11
3341,2023-05-11 15:13:40.153,comment,2023-05-11
129534,2023-05-11 15:40:31.703,question,2023-05-11
95267,2023-05-11 15:48:29.620,comment,2023-05-11
95267,2023-05-11 15:53:31.653,comment,2023-05-11
95267,2023-05-11 16:14:15.473,comment,2023-05-11
95267,2023-05-11 16:18:00.860,comment,2023-05-11
13971,2023-05-11 16:55:03.577,comment,2023-05-11
128564,2023-05-11 16:59:49.417,comment,2023-05-11
60926,2023-05-11 17:02:36.330,comment,2023-05-11
3341,2023-05-11 17:10:36.697,comment,2023-05-11
97856,2023-05-11 17:14:41.510,comment,2023-05-11
9009,2023-05-11 19:30:43.757,question,2023-05-11
47051,2023-05-11 19:46:59.793,answer,2023-05-11
52175,2023-05-11 20:31:51.327,comment,2023-05-11
135745,2023-05-11 20:37:03.853,question,2023-05-11
94507,2023-05-11 22:12:37.070,comment,2023-05-11
55372,2023-05-11 23:35:02.587,comment,2023-05-11
55372,2023-05-11 23:40:41.787,comment,2023-05-11
55372,2023-05-11 23:51:14.887,comment,2023-05-11
29859,2023-05-11 23:52:50.120,comment,2023-05-11
135724,2023-05-12 00:16:12.187,comment,2023-05-12
14002,2023-05-12 00:49:25.057,comment,2023-05-12
10157,2023-05-12 01:29:24.953,comment,2023-05-12
14002,2023-05-12 02:32:29.517,comment,2023-05-12
134167,2023-05-12 02:58:55.303,question,2023-05-12
135359,2023-05-12 04:24:41.377,comment,2023-05-12
135748,2023-05-12 04:49:00.370,question,2023-05-12
95267,2023-05-12 04:50:38.743,answer,2023-05-12
134167,2023-05-12 04:57:38.910,comment,2023-05-12
129534,2023-05-12 05:03:30.580,comment,2023-05-12
95267,2023-05-12 05:07:17.673,comment,2023-05-12
118049,2023-05-12 05:47:20.583,answer,2023-05-12
140,2023-05-12 05:59:22.163,answer,2023-05-12
6047,2023-05-12 06:12:52.860,comment,2023-05-12
6047,2023-05-12 06:14:28.867,comment,2023-05-12
118049,2023-05-12 06:31:46.783,comment,2023-05-12
1438,2023-05-12 06:48:48.580,answer,2023-05-12
2358,2023-05-12 07:02:15.827,comment,2023-05-12
19400,2023-05-12 07:22:06.543,comment,2023-05-12
19400,2023-05-12 07:32:23.070,comment,2023-05-12
19400,2023-05-12 07:39:36.987,comment,2023-05-12
26433,2023-05-12 08:32:24.377,comment,2023-05-12
100003,2023-05-12 09:23:19.037,comment,2023-05-12
60926,2023-05-12 10:12:24.713,comment,2023-05-12
135753,2023-05-12 10:21:11.603,question,2023-05-12
60926,2023-05-12 10:22:06.280,comment,2023-05-12
13971,2023-05-12 10:47:52.487,answer,2023-05-12
13971,2023-05-12 10:59:29.683,answer,2023-05-12
107344,2023-05-12 11:02:11.230,comment,2023-05-12
107344,2023-05-12 11:03:02.503,comment,2023-05-12
29850,2023-05-12 11:31:26.940,comment,2023-05-12
122726,2023-05-12 11:40:45.133,answer,2023-05-12
6889,2023-05-12 11:56:30.640,comment,2023-05-12
67978,2023-05-12 12:24:56.370,comment,2023-05-12
30703,2023-05-12 12:31:04.490,comment,2023-05-12
118049,2023-05-12 13:09:27.807,answer,2023-05-12
79826,2023-05-12 13:36:38.740,comment,2023-05-12
65267,2023-05-12 13:45:48.257,comment,2023-05-12
29850,2023-05-12 13:45:54.127,comment,2023-05-12
120440,2023-05-12 13:49:04.030,comment,2023-05-12
85309,2023-05-12 13:55:42.463,comment,2023-05-12
9009,2023-05-12 13:58:34.210,question,2023-05-12
85309,2023-05-12 13:59:39.140,comment,2023-05-12
95267,2023-05-12 14:16:11.290,comment,2023-05-12
65267,2023-05-12 14:19:38.920,answer,2023-05-12
496,2023-05-12 14:21:01.510,comment,2023-05-12
47051,2023-05-12 14:30:19.997,comment,2023-05-12
13971,2023-05-12 14:40:24.903,comment,2023-05-12
135763,2023-05-12 15:03:56.203,question,2023-05-12
129800,2023-05-12 15:21:56.333,answer,2023-05-12
135763,2023-05-12 15:23:46.383,comment,2023-05-12
78210,2023-05-12 15:24:58.990,comment,2023-05-12
118049,2023-05-12 15:25:32.643,answer,2023-05-12
118049,2023-05-12 15:26:25.257,comment,2023-05-12
60926,2023-05-12 15:42:09.497,comment,2023-05-12
120440,2023-05-12 15:50:09.667,comment,2023-05-12
135763,2023-05-12 15:52:45.883,comment,2023-05-12
46,2023-05-12 15:57:25.360,comment,2023-05-12
135763,2023-05-12 16:00:38.140,comment,2023-05-12
